time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010451349642	19.0783	3.71807	2.82658	0.497688	0.210947	radar	1.35314	19.363	3.87122	18.923	3.74161	2.61382	0.95648
1477010452349642	21.3238	4.73485	2.80228	0.3992	0.018446	lidar	0.157558	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891
1477010452349642	21.3828	4.74374	2.88763	0.350263	-0.0392157	radar	0.862151	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891
1477010453349642	24.0667	5.56807	2.94332	0.217993	-0.0967675	lidar	0.221942	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953
1477010453349642	24.1734	5.60352	3.09034	0.205466	-0.101843	radar	3.16142	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953
1477010454349642	26.6053	6.94987	3.08455	0.709758	0.276275	lidar	0.479766	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647
1477010454349642	26.5948	6.93222	3.1865	0.595512	0.10181	radar	0.330456	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647
1477010455349642	29.5615	8.08545	3.18885	0.203838	-0.213956	lidar	0.829564	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822
1477010455349642	29.5519	8.08711	3.17579	0.206733	-0.213641	radar	0.056469	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822
1477010456349642	31.944	9.86252	3.12937	0.940912	0.391916	lidar	1.23075	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358
1477010456349642	31.9016	9.82497	3.20723	0.795786	0.170486	radar	0.930887	31.7928	9.49891	32.0955	9.56901	2.67105	1.33358
1477010457349642	34.6168	10.7327	2.80883	0.200788	-0.313843	lidar	2.1032	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617
1477010457349642	34.709	10.7717	2.97366	0.201025	-0.286007	radar	2.58964	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617
1477010458349642	37.1396	12.0722	2.94907	0.683705	0.209996	lidar	0.841161	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209
1477010458349642	37.2183	12.0821	3.1076	0.580143	0.0283653	radar	1.97392	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209
1477010459349642	40.2944	13.4571	3.21045	0.231947	-0.216306	lidar	1.29567	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
1477010459349642	40.2346	13.4398	3.16289	0.240051	-0.218099	radar	0.986404	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
1477010460349642	42.7655	14.8171	3.13484	0.664731	0.190521	lidar	0.573666	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
1477010460349642	42.7435	14.8011	3.23644	0.584918	0.0642007	radar	0.403982	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
1477010461349642	45.3433	16.5462	3.29965	0.558281	0.00390341	lidar	0.262515	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
1477010461349642	45.3945	16.5633	3.3075	0.548752	-0.00168993	radar	0.702781	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
1477010462349642	48.1502	17.2915	3.24767	0.0751203	-0.303599	lidar	0.344159	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
1477010462349642	48.1291	17.2797	3.16477	0.0358452	-0.379808	radar	0.297641	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
1477010463349642	50.6296	19.0483	2.90933	0.842986	0.364987	lidar	2.42317	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
1477010463349642	50.604	19.0186	3.03733	0.700464	0.138223	radar	0.653574	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
1477010464349642	53.6937	19.8995	2.94619	-0.0260376	-0.421364	lidar	1.88841	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
1477010464349642	53.6616	19.8936	2.97612	0.0141934	-0.360662	radar	0.293769	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
1477010465349642	56.0439	21.0697	2.7341	0.55595	0.215809	lidar	1.76666	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
1477010465349642	56.0104	21.052	2.78331	0.521071	0.170934	radar	0.397185	55.867	20.985	55.9669	20.9874	2.56561	0.978022
1477010466349642	58.6455	21.7876	2.77769	0.0610824	-0.233956	lidar	0.731158	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
1477010466349642	58.6418	21.7998	2.89539	0.133332	-0.116271	radar	0.283363	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
1477010467349642	60.8762	22.7774	2.79871	0.526565	0.202467	lidar	0.428291	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
1477010467349642	60.8496	22.765	2.82126	0.511267	0.183067	radar	0.224047	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
1477010468349642	63.3702	23.4143	2.7859	0.0785781	-0.204505	lidar	0.557287	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
1477010468349642	63.4559	23.446	2.79116	0.054866	-0.224508	radar	1.97267	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
1477010469349642	66.3162	23.9849	2.83522	0.335761	0.0967271	lidar	0.940364	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
1477010469349642	66.235	23.9598	2.62195	0.29825	0.0661041	radar	2.15993	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
1477010470349642	68.2641	24.3635	2.60164	0.161697	-0.06011	lidar	0.0753442	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
1477010470349642	68.3503	24.3967	2.65394	0.176336	-0.0394563	radar	1.99215	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
1477010471349642	70.8172	24.88	2.70254	0.240122	0.0248455	lidar	0.172717	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
1477010471349642	70.7889	24.8673	2.55759	0.196639	-0.0277532	radar	0.484497	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
1477010472349642	72.8933	24.7221	2.55928	-0.211848	-0.262288	lidar	0.196571	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
1477010472349642	72.943	24.7409	2.57329	-0.197769	-0.248361	radar	0.66712	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
1477010473349642	75.0182	25.2353	2.28329	0.277611	0.199349	lidar	1.42327	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
1477010473349642	75.0016	25.2323	2.21265	0.266772	0.186639	radar	0.121983	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
1477010474349642	77.1135	24.9501	2.25039	-0.407605	-0.356517	lidar	1.0048	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
1477010474349642	77.1369	24.96	2.2601	-0.400203	-0.346248	radar	0.17039	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
1477010475349642	79.1138	25.0003	1.94205	0.0443154	0.148499	lidar	1.92108	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
1477010475349642	79.1201	25.0035	1.92883	0.0423856	0.139549	radar	0.0257644	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
1477010476349642	80.8056	24.8756	1.96416	-0.0564971	-0.0103584	lidar	0.0859106	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
1477010476349642	80.8606	24.8834	1.8804	-0.13125	-0.117584	radar	1.14763	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
1477010477349642	82.6067	24.6368	1.93356	-0.118763	-0.0375583	lidar	0.153038	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
1477010477349642	82.5929	24.6269	1.85151	-0.194708	-0.141192	radar	0.182361	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
1477010478349642	84.1672	24.5409	1.81611	0.00645484	0.0671591	lidar	0.187566	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
1477010478349642	84.1741	24.5412	1.7628	-0.0205889	0.0247963	radar	0.106036	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
1477010479349642	85.641	23.827	1.81966	-0.636896	-0.361343	lidar	0.569117	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
1477010479349642	85.698	23.8552	1.87624	-0.517018	-0.21865	radar	0.920546	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
1477010480349642	86.9738	23.4913	1.53144	-0.349402	0.00909571	lidar	1.24722	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
1477010480349642	87.0748	23.5236	1.5298	-0.328808	-0.0349933	radar	3.66078	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
1477010481349642	88.7622	22.7991	1.8128	-0.369186	-0.0352507	lidar	1.5366	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
1477010481349642	88.703	22.7768	1.74923	-0.482515	-0.164472	radar	0.887386	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
1477010482349642	89.55	22.2828	1.45952	-0.619541	-0.160612	lidar	1.53896	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
1477010482349642	89.5936	22.293	1.45194	-0.630471	-0.21007	radar	0.715693	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
1477010483349642	90.521	21.6507	1.3243	-0.647092	-0.0942845	lidar	0.208727	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
1477010483349642	90.6041	21.677	1.37565	-0.503652	0.0543612	radar	1.66493	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
1477010484349642	91.7104	21.1136	1.39138	-0.379312	0.0972861	lidar	0.0229263	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
1477010484349642	91.7682	21.1247	1.35125	-0.432948	-0.0260503	radar	1.92662	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
1477010485349642	92.8548	20.9373	1.28149	-0.0631827	0.209793	lidar	0.287652	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
1477010485349642	92.925	20.9571	1.18986	-0.0643756	0.154457	radar	2.53281	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
1477010486349642	93.5109	20.2567	1.08424	-0.863613	-0.394812	lidar	2.10806	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
1477010486349642	93.5653	20.2976	1.17241	-0.61638	-0.132004	radar	1.09747	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
1477010487349642	95.2038	19.6685	1.63002	0.086635	0.388892	lidar	5.24885	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
1477010487349642	95.0503	19.6619	1.29234	-0.104312	0.212284	radar	6.29806	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
1477010488349642	95.5464	19.6977	1.09623	0.169302	0.253923	lidar	1.06115	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
1477010488349642	95.5479	19.6996	1.00617	0.149703	0.236246	radar	0.19278	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
1477010489349642	96.2665	19.2051	0.939936	-0.721789	-0.366915	lidar	1.49643	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
1477010489349642	96.3049	19.2334	1.01922	-0.552867	-0.207126	radar	0.662906	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
1477010490349642	97.4558	18.73	1.26165	-0.141466	0.159118	lidar	1.97141	97.5286	18.727	97.45	18.506	0.868716	-0.503009
1477010490349642	97.4384	18.7262	1.18061	-0.210499	0.0821728	radar	0.233887	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
1477010491349642	98.2205	18.38	1.16546	-0.334187	-0.0311244	lidar	0.0837918	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
1477010491349642	98.2426	18.3771	1.11558	-0.401199	-0.1115	radar	0.322873	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
1477010492349642	99.0311	17.386	1.27518	-1.18102	-0.477737	lidar	0.766561	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
1477010492349642	99.0501	17.4392	1.30432	-0.712775	0.0405187	radar	1.35233	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
1477010493349642	99.9938	16.9637	1.17925	-0.374682	0.219353	lidar	0.360582	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
1477010493349642	100.057	16.9767	1.15736	-0.37233	0.158238	radar	1.93063	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
1477010494349642	101.175	16.5424	1.28708	-0.238676	0.141815	lidar	0.333919	101.204	16.5368	101.065	16.497	0.991362	-0.513687
1477010494349642	101.162	16.5352	1.21927	-0.317913	0.0510748	radar	0.151977	101.169	16.4353	101.065	16.497	0.991362	-0.513687
1477010495349642	102.358	16.3908	1.2947	0.0949204	0.255873	lidar	0.460416	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
1477010495349642	102.287	16.38	1.19283	0.0311557	0.212331	radar	1.34376	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
1477010496349642	103.018	15.408	1.12832	-1.28668	-0.630295	lidar	2.89688	103.003	15.353	103.119	15.4967	1.11708	-0.508169
1477010496349642	102.955	15.4835	1.18709	-0.612611	0.0541183	radar	2.97099	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
1477010497349642	104.085	15.2393	1.19725	0.0107281	0.396953	lidar	0.910427	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
1477010497349642	104.047	15.2288	1.21311	-0.0215117	0.384428	radar	0.624861	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
1477010498349642	105.504	14.4843	1.43189	-0.947594	-0.393537	lidar	2.66056	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
1477010498349642	105.455	14.5206	1.50502	-0.609065	-0.0220773	radar	1.26018	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
1477010499349642	106.804	14.0337	1.51583	-0.186933	0.251978	lidar	0.588194	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
1477010499349642	106.749	14.0243	1.5173	-0.213453	0.253278	radar	1.05773	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
1477010500349642	108.077	13.6671	1.57393	-0.159967	0.131143	lidar	0.0914821	108.084	13.6604	108.122	13.644	1.47592	-0.423202
1477010500349642	108.09	13.6712	1.61623	-0.124995	0.170216	radar	0.0648928	108.131	13.6844	108.122	13.644	1.47592	-0.423202
1477010501349642	109.526	13.571	1.6576	0.0483579	0.171274	lidar	0.0579847	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
1477010501349642	109.489	13.5656	1.62324	0.03287	0.159819	radar	0.341183	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
1477010502349642	111.051	12.6149	1.69044	-1.04601	-0.555209	lidar	1.8249	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
1477010502349642	111.125	12.6955	1.83364	-0.491457	0.0882702	radar	3.4873	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
1477010503349642	112.886	12.4649	1.81746	0.102211	0.413276	lidar	0.920235	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
1477010503349642	112.88	12.4626	1.83111	0.0979255	0.410324	radar	0.0438595	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
1477010504349642	114.778	12.5585	1.92989	0.0265475	0.107571	lidar	0.609524	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
1477010504349642	114.8	12.5607	1.94706	0.0256079	0.108576	radar	0.11929	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
1477010505349642	116.675	12.116	2.00767	-0.416325	-0.214897	lidar	0.505034	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
1477010505349642	116.713	12.1453	2.16315	-0.216728	0.0343561	radar	0.95714	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
1477010506349642	118.921	11.9957	2.26221	0.115054	0.217947	lidar	0.730618	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
1477010506349642	118.915	11.9958	2.26002	0.113996	0.217244	radar	0.0208791	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
1477010507349642	120.696	12.294	2.25213	0.248289	0.166533	lidar	0.0112626	120.695	12.2918	120.743	12.3289	2.21139	0.128528
1477010507349642	120.741	12.297	2.29161	0.233136	0.148982	radar	0.477128	120.934	12.1905	120.743	12.3289	2.21139	0.128528
1477010508349642	123.531	12.8275	2.45678	0.0352107	-0.0634542	lidar	1.7859	123.568	12.8297	122.95	12.5114	2.29835	0.246599
1477010508349642	123.455	12.8203	2.4622	0.0537361	-0.0498654	radar	1.38405	123.142	12.7694	122.95	12.5114	2.29835	0.246599
1477010509349642	124.909	12.7767	2.37913	-0.0651524	-0.0937032	lidar	0.380922	124.894	12.7743	125.242	12.8125	2.37624	0.369827
1477010509349642	125.007	12.7929	2.55203	0.00458888	-0.00740542	radar	2.49678	125.376	12.9964	125.242	12.8125	2.37624	0.369827
1477010510349642	127.829	13.3174	2.65106	0.428153	0.253656	lidar	1.06847	127.853	13.3273	127.609	13.2365	2.44434	0.495787
1477010510349642	127.765	13.303	2.70875	0.371781	0.174297	radar	1.12146	127.506	13.153	127.609	13.2365	2.44434	0.495787
1477010511349642	129.946	13.7049	2.62377	0.129848	-0.0790954	lidar	0.265531	129.947	13.6963	130.042	13.7853	2.50232	0.621879
1477010511349642	130.021	13.7116	2.59421	0.112956	-0.0876556	radar	1.42239	130.334	13.781	130.042	13.7853	2.50232	0.621879
1477010512349642	132.093	14.4969	2.59345	0.501116	0.208856	lidar	0.293557	132.092	14.507	132.53	14.458	2.55028	0.74543
1477010512349642	132.161	14.4901	2.72525	0.398231	0.058993	radar	1.30338	132.447	14.3423	132.53	14.458	2.55028	0.74543
1477010513349642	135.038	15.047	2.80492	-0.0329208	-0.250467	lidar	1.26858	135.074	15.0475	135.066	15.2513	2.58865	0.863795
1477010513349642	135.047	15.046	2.78555	-0.0409817	-0.262015	radar	0.0355481	135.127	14.6575	135.066	15.2513	2.58865	0.863795
1477010514349642	137.554	16.1935	2.70727	0.768895	0.411378	lidar	1.56353	137.561	16.2147	137.639	16.1592	2.61821	0.974442
1477010514349642	137.576	16.1541	2.90293	0.462855	-0.0667647	radar	1.6837	137.653	16.5145	137.639	16.1592	2.61821	0.974442
1477010515349642	140.304	17.0074	2.9767	0.154705	-0.227588	lidar	0.489055	140.331	17.008	140.242	17.1733	2.63994	1.07503
1477010515349642	140.316	17.0099	2.99437	0.151399	-0.231146	radar	0.0575265	140.305	17.5379	140.242	17.1733	2.63994	1.07503
1477010516349642	142.886	17.9805	3.01829	0.485569	0.1299	lidar	0.445301	142.888	17.9918	142.868	18.2829	2.65497	1.16346
1477010516349642	142.841	17.969	3.06822	0.43373	0.0554138	radar	0.574175	142.626	18.1458	142.868	18.2829	2.65497	1.16346
1477010517349642	145.384	19.1603	3.09508	0.415332	0.00797128	lidar	0.0646513	145.392	19.1617	145.51	19.4754	2.66445	1.23795
1477010517349642	145.468	19.17	3.13061	0.384645	-0.0234612	radar	1.66674	145.789	19.3785	145.51	19.4754	2.66445	1.23795
1477010518349642	148.239	20.47	3.21055	0.432342	0.0226025	lidar	0.223293	148.251	20.4754	148.163	20.7364	2.66951	1.29702
1477010518349642	148.231	20.473	3.1515	0.474399	0.0864356	radar	0.0817487	148.146	20.9376	148.163	20.7364	2.66951	1.29702
1477010519349642	150.68	22.1093	3.20565	0.643896	0.139703	lidar	0.0867637	150.686	22.1142	150.825	22.0502	2.67111	1.33953
1477010519349642	150.672	22.0993	3.28533	0.554401	-0.00836301	radar	0.230977	150.649	21.8148	150.825	22.0502	2.67111	1.33953
1477010520349642	153.411	23.4899	3.30022	0.388353	-0.110756	lidar	0.128574	153.422	23.4909	153.491	23.3999	2.66999	1.3647
1477010520349642	153.399	23.4898	3.20181	0.444607	-0.0171043	radar	0.218965	153.466	22.9115	153.491	23.3999	2.66999	1.3647
1477010521349642	156.041	24.8058	3.23697	0.439196	-0.00935461	lidar	0.0576177	156.047	24.8084	156.159	24.7682	2.66666	1.37208
1477010521349642	156.037	24.8122	3.12269	0.516673	0.109956	radar	0.249208	156.009	25.0678	156.159	24.7682	2.66666	1.37208
1477010522349642	158.887	26.029	3.15825	0.294362	-0.102616	lidar	0.467668	158.905	26.0308	158.827	26.1372	2.66127	1.36157
1477010522349642	158.917	26.0335	3.17556	0.282481	-0.113708	radar	0.207765	159.014	26.1903	158.827	26.1372	2.66127	1.36157
1477010523349642	161.413	27.4171	3.21499	0.619761	0.173341	lidar	0.291112	161.412	27.4256	161.493	27.4891	2.65371	1.33344
1477010523349642	161.448	27.4246	3.21143	0.627074	0.185852	radar	0.318764	161.529	27.8454	161.493	27.4891	2.65371	1.33344
1477010524349642	163.634	28.7815	3.0772	0.579784	0.0375008	lidar	0.308621	163.625	28.7683	164.155	28.8064	2.64354	1.28825
1477010524349642	163.743	28.7984	3.11574	0.533737	-0.00589919	radar	2.90349	164.116	29.315	164.155	28.8064	2.64354	1.28825
1477010525349642	166.792	30.1956	3.24964	0.292874	-0.157761	lidar	1.17445	166.828	30.2062	166.809	30.0721	2.63006	1.22694
1477010525349642	166.763	30.1904	3.12639	0.334618	-0.0984762	radar	0.402819	166.748	29.7121	166.809	30.0721	2.63006	1.22694
1477010526349642	169.101	31.3672	3.13121	0.508582	0.0752471	lidar	0.114946	169.097	31.3717	169.452	31.2706	2.61238	1.15075
1477010526349642	169.124	31.3717	3.12356	0.514712	0.0863029	radar	0.150754	169.345	30.7063	169.452	31.2706	2.61238	1.15075
1477010527349642	172.153	32.3399	3.14834	0.122569	-0.2187	lidar	0.782281	172.175	32.3404	172.079	32.3873	2.58945	1.06126
1477010527349642	172.16	32.3385	3.07148	0.113621	-0.23591	radar	0.116844	172.135	32.6666	172.079	32.3873	2.58945	1.06126
1477010528349642	174.644	33.4489	3.03419	0.590742	0.216167	lidar	0.694784	174.643	33.4625	174.685	33.4095	2.56021	0.960341
1477010528349642	174.629	33.4469	3.02741	0.592876	0.221527	radar	0.0629255	174.474	33.9157	174.685	33.4095	2.56021	0.960341
1477010529349642	177.03	34.2163	2.85562	0.259061	-0.126142	lidar	0.672368	177.03	34.2009	177.261	34.3262	2.52363	0.850119
1477010529349642	177.048	34.2174	2.76585	0.266114	-0.108691	radar	0.242794	177.211	33.8467	177.261	34.3262	2.52363	0.850119
1477010530349642	180.121	35.134	2.90951	0.315285	-0.00549405	lidar	1.04837	180.145	35.1423	179.799	35.1289	2.47883	0.732949
1477010530349642	180.022	35.1183	2.79516	0.350148	0.0401734	radar	2.40788	179.543	35.4767	179.799	35.1289	2.47883	0.732949
1477010531349642	182.589	35.7547	2.83087	0.143357	-0.113031	lidar	0.20742	182.599	35.753	182.292	35.8114	2.42515	0.611338
1477010531349642	182.505	35.7366	2.72607	0.149495	-0.118968	radar	1.82129	182.047	36.2626	182.292	35.8114	2.42515	0.611338
1477010532349642	184.731	36.5071	2.72124	0.439625	0.133599	lidar	0.217352	184.732	36.5155	184.73	36.37	2.36226	0.487877
1477010532349642	184.734	36.5158	2.61176	0.496793	0.218391	radar	0.219114	184.833	36.1451	184.73	36.37	2.36226	0.487877
1477010533349642	186.939	36.9517	2.52456	0.0771687	-0.173831	lidar	0.573306	186.946	36.9404	187.103	36.804	2.29017	0.365145
1477010533349642	187.005	36.9654	2.55808	0.058504	-0.181319	radar	1.08906	187.296	36.9375	187.103	36.804	2.29017	0.365145
1477010534349642	189.453	37.3962	2.59325	0.288885	0.0764625	lidar	0.408448	189.465	37.4052	189.401	37.1147	2.20928	0.245623
1477010534349642	189.488	37.4065	2.50502	0.313199	0.107323	radar	0.480587	189.738	36.951	189.401	37.1147	2.20928	0.245623
1477010535349642	191.727	37.5717	2.49992	-0.0871102	-0.204349	lidar	0.352179	191.735	37.5631	191.615	37.3064	2.12037	0.131591
1477010535349642	191.703	37.5616	2.43996	-0.115531	-0.249916	radar	0.216443	191.682	37.1147	191.615	37.3064	2.12037	0.131591
1477010536349642	193.48	37.2748	2.37289	-0.244272	-0.178735	lidar	0.116389	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
1477010536349642	193.498	37.2766	2.35305	-0.257672	-0.204788	radar	0.105645	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
1477010537349642	195.959	37.3872	2.35018	0.277916	0.260261	lidar	1.37055	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
1477010537349642	195.873	37.3818	2.13843	0.27516	0.28914	radar	2.25123	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
1477010538349642	197.716	37.7363	2.14505	0.17213	0.0442793	lidar	0.218162	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
1477010538349642	197.675	37.7273	2.07952	0.178358	0.04682	radar	0.461052	197.582	37.303	197.683	37.2395	1.81869	-0.159495
1477010539349642	199.298	37.3035	2.0386	-0.429814	-0.346572	lidar	0.60532	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
1477010539349642	199.311	37.3085	2.05414	-0.410448	-0.320784	radar	0.0446272	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
1477010540349642	201.501	36.9922	2.09078	0.0497521	0.170024	lidar	1.82999	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
1477010540349642	201.401	36.9795	1.87982	-0.043437	0.0654116	radar	2.6722	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
